Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,SD,00597,0087,17,2019,1,ATROVENT H,false,348.3,27,"10,126.79","7,757.92","2,368.87",1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00597008717
MCOU,MA,68382,0720,01,2019,3,BUDESONIDE,false,"1,264",16,"9,133.73","9,086.28",47.45,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),68382072001
MCOU,MI,00186,0372,20,2019,1,SYMBICORT,false,"39,973.8","3,908","1,156,055.92","1,156,055.92",0,1/1,01/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00186037220
MCOU,XX,00378,8270,52,2019,3,ALBUTEROL,false,"22,141,374.982","152,742","1,310,725.21","1,293,323.59","17,401.62",7/1,07/01/2019,,,,00378827052
MCOU,PA,00173,0719,20,2019,3,FLOVENT HF,false,"180,372","14,554","3,693,868.23","3,564,959.33","128,908.9",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173071920
MCOU,OH,50383,0741,20,2019,3,ALBUTEROL,false,"5,888",212,"5,825.11","5,720.92",104.19,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),50383074120
MCOU,TX,59310,0304,80,2019,3,QVAR REDIH,false,"18,020","1,688","402,087.47","379,110.43","22,977.04",7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),59310030480
MCOU,TX,00781,7516,87,2019,2,BUDESONIDE,false,"8,645",92,"18,396.9","16,664.21","1,732.69",4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00781751687
FFSU,MA,00487,9501,25,2019,3,ALBUTEROL,false,"68,816.86",440,"5,432.63","4,574.83",857.8,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00487950125
FFSU,XX,00093,6816,73,2019,3,BUDESONIDE,false,"796,553","7,867","814,311.46","638,168.51","176,142.95",7/1,07/01/2019,,,,00093681673
MCOU,CA,00487,9904,25,2019,2,ALBUTEROL,false,"138,538","1,600","39,146.18","38,548.78",597.4,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00487990425
FFSU,NJ,59310,0579,22,2019,3,PROAIR HFA,false,348.5,39,"2,982.23","2,982.23",0,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),59310057922
FFSU,SC,00173,0720,20,2019,1,FLOVENT HF,false,444,37,"12,759.96","12,759.96",0,1/1,01/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173072020
MCOU,TX,00173,0600,02,2019,2,FLOVENT 50,false,80,79,"14,054.35","14,054.35",0,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00173060002
FFSU,MS,76204,0200,25,2019,2,ALBUTEROL,false,"35,985",240,"3,848.76","3,614.14",234.62,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),76204020025
FFSU,OK,00591,3797,60,2019,1,ALBUTEROL,false,"56,418.25",321,"4,330.57","4,330.57",0,1/1,01/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00591379760
FFSU,IN,69097,0318,87,2019,2,BUDESONIDE,false,"1,110",36,"3,022.23",515.15,"2,507.08",4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),69097031887
FFSU,IL,00093,6817,73,2019,1,BUDESONIDE,false,"5,040",56,"21,823.45","18,578.79","3,244.66",1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00093681773
MCOU,NY,00487,9701,01,2019,3,BUDESONIDE,false,"1,452",23,"3,650.47","3,650.47",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00487970101
MCOU,KY,00173,0718,20,2019,1,FLOVENT HF,false,"15,677.4","1,479","282,436.2","277,040.56","5,395.64",1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00173071820
FFSU,MN,69097,0319,87,2019,1,BUDESONIDE,false,"20,160",184,"22,208.77","16,568.64","5,640.13",1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),69097031987
MCOU,NJ,00173,0600,02,2019,1,FLOVENT DI,false,"4,260",69,"12,608.97","12,608.97",0,1/1,01/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00173060002
MCOU,IL,65162,0778,10,2019,2,Budesonide,false,"3,329",46,"7,090.37","7,090.37",0,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),65162077810
FFSU,MT,00186,0372,20,2019,3,SYMBICORT,false,"7,894.8",774,"233,346","227,613.55","5,732.45",7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00186037220
MCOU,KS,00713,0727,15,2019,3,Mometasone,false,360,16,293.14,284.14,9,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00713072715
FFSU,VT,76204,0200,60,2019,2,ALBUTEROL,false,"7,095",33,585.15,585.15,0,4/1,04/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),76204020060
MCOU,IA,00713,0727,37,2019,2,Mometasone,false,810,18,137.9,137.9,0,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00713072737
MCOU,RI,68462,0225,55,2019,3,Mometasone,false,"1,530",32,570.04,570.04,0,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),68462022555
MCOU,NV,00591,3797,30,2019,1,ALBUTEROL,false,"30,060",115,"2,606.87","2,606.87",0,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00591379730
FFSU,WY,00173,0720,20,2019,3,FLOVENT HF,false,420,31,"13,379.31","13,013.74",365.57,7/1,07/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00173072020
FFSU,OR,00093,3174,31,2019,1,ALBUTEROL,false,"2,278",251,"11,294.93","10,350.43",944.5,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00093317431
MCOU,NY,00487,9901,30,2019,3,ALBUTEROL,false,"35,090",692,"18,004.07","18,004.07",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00487990130
MCOU,SC,00378,8270,55,2019,3,ALBUTEROL,false,"3,975",26,235.16,235.16,0,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00378827055
FFSU,CT,63402,0510,01,2019,3,XOPENEX HF,false,"1,335",62,"6,519.2","6,519.2",0,7/1,07/01/2019,39.0646,-105.3272,POINT (-105.3272 39.0646),63402051001
MCOU,IN,00487,9701,30,2019,3,Budesonide,false,"2,820",27,"6,418.23","6,412.23",6,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00487970130
MCOU,LA,00597,0087,17,2019,3,ATROVENT H,false,"10,719.9",809,"322,007.42","320,901.94","1,105.48",7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00597008717
FFSU,IL,00378,8270,93,2019,1,ALBUTEROL,false,"14,329.299",121,"1,041.88",912.71,129.17,1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00378827093
FFSU,NV,00173,0695,00,2019,2,ADVAIR DIS,false,"3,900",65,"20,442.5","20,442.5",0,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00173069500
FFSU,NV,00173,0695,00,2019,1,ADVAIR DIS,false,"10,588",167,"54,594.74","54,005.47",589.27,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00173069500
MCOU,XX,63402,0513,24,2019,3,XOPENEX,false,21.6,13,1.08,1.08,0,7/1,07/01/2019,,,,63402051324
MCOU,FL,59310,0579,22,2019,2,PROAIR HFA,false,"993,232","110,549","7,328,587.41","7,311,432.03","17,155.38",4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),59310057922
FFSU,LA,00173,0695,00,2019,1,ADVAIR DIS,false,"2,460",41,"13,223.46","12,192.51","1,030.95",1/1,01/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173069500
FFSU,IL,76204,0200,25,2019,1,ALBUTEROL,false,"292,980.19","1,980","16,379.17","13,716.22","2,662.95",1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),76204020025
FFSU,KY,00173,0682,20,2019,3,VENTOLIN H,false,252,14,618.01,360.63,257.38,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00173068220
MCOU,NY,50383,0741,20,2019,1,ALBUTEROL,false,"8,242.6",379,"19,629.56","7,776.13","11,853.43",1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),50383074120
MCOU,FL,16714,0829,01,2019,2,BUDESONIDE,false,"1,800",21,"10,169.91","9,838.76",331.15,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),16714082901
MCOU,GA,59310,0579,22,2019,2,PROAIR HFA,false,306,34,"2,126.56","2,080.68",45.88,4/1,04/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),59310057922
MCOU,OR,60505,0830,01,2019,1,MOMETASONE,false,22,21,"2,039.87","2,039.87",0,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),60505083001
FFSU,NY,45802,0119,42,2019,3,MOMETASONE,false,"3,960",88,"1,630.3","1,624.75",5.55,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),45802011942
MCOU,CA,00378,8270,93,2019,3,ALBUTEROL,false,"6,240",39,256.75,256.75,0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00378827093
FFSU,IA,76204,0200,60,2019,3,ALBUTEROL,false,"10,239.6",39,405.94,405.94,0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),76204020060
FFSU,DC,00378,8270,52,2019,1,ALBUTEROL,false,"55,364",338,"4,991.36","4,710.52",280.84,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00378827052
FFSU,XX,00487,9701,30,2019,1,BUDESONIDE,false,"482,563","4,893","506,904.57","220,376.83","286,527.74",1/1,01/01/2019,,,,00487970130
MCOU,NH,65162,0891,29,2019,1,MOMETASONE,false,"1,071",63,"8,737.3","8,737.3",0,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),65162089129
FFSU,MS,00713,0726,37,2019,2,MOMETASONE,false,"1,395",31,902.21,880.21,22,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00713072637
FFSU,NH,00487,9701,30,2019,3,BUDESONIDE,false,"1,440",14,333.68,333.68,0,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00487970130
FFSU,MO,00173,0695,00,2019,3,ADVAIR DIS,false,"6,420",103,"20,639.44","16,797.41","3,842.03",7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00173069500
MCOU,WA,00781,7517,87,2019,2,BUDESONIDE,false,"1,980",21,"8,848.27","8,848.27",0,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00781751787
MCOU,KY,00093,6816,73,2019,3,BUDESONIDE,false,"41,910",495,"96,989.92","96,104.85",885.07,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00093681673
MCOU,WA,63402,0510,01,2019,1,XOPENEX HF,false,855,57,"3,717.59","3,717.59",0,1/1,01/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),63402051001
FFSU,OK,00781,7517,87,2019,2,BUDESONIDE,false,"1,620",16,"6,936.6","6,805.5",131.1,4/1,04/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00781751787
FFSU,MT,00378,8270,93,2019,1,ALBUTEROL,false,"13,392",142,"2,656.73","2,656.73",0,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00378827093
FFSU,VT,76204,0200,25,2019,3,ALBUTEROL,false,"62,771.4",442,"5,307.33","5,293.67",13.66,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),76204020025
FFSU,KS,76204,0200,60,2019,1,ALBUTEROL,false,"12,779.036",49,985.75,975.69,10.06,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),76204020060
MCOU,NY,67405,0300,45,2019,2,MOMETASONE,false,540,11,134.56,134.56,0,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),67405030045
FFSU,FL,00186,0370,28,2019,3,SYMBICORT,false,210,35,"8,274.35","8,274.35",0,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00186037028
MCOU,FL,00378,8270,91,2019,3,ALBUTEROL,false,"50,674.795",296,"2,570.49","2,545.03",25.46,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378827091
MCOU,IA,00781,7515,87,2019,1,BUDESONIDE,false,"1,050",16,"1,356.26","1,356.26",0,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00781751587
FFSU,WV,00597,0087,17,2019,3,ATROVENT 1,false,696.6,52,"20,599.91","18,871.61","1,728.3",7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00597008717
FFSU,XX,69238,1345,01,2019,2,ALBUTEROL,false,"5,034",65,"15,865.25","15,724.81",140.44,4/1,04/01/2019,,,,69238134501
MCOU,MA,00591,2510,30,2019,3,BUDESONIDE,false,382,13,"13,510.69","13,466.89",43.8,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00591251030
MCOU,VA,00597,0087,17,2019,1,ATROVENT H,false,"9,352.5",700,"275,623.98","268,625.49","6,998.49",1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00597008717
FFSU,SD,69097,0318,87,2019,1,BUDESONIDE,false,"1,950",22,"2,054.15","2,054.15",0,1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),69097031887
MCOU,SC,69097,0318,87,2019,2,BUDESONIDE,false,"3,600",45,"4,779.9","4,779.9",0,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),69097031887
MCOU,MD,00173,0882,10,2019,1,BREO ELLIP,false,"94,231","1,548","543,209.07","539,262.91","3,946.16",1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173088210
MCOU,ND,00487,9501,01,2019,1,ALBUTEROL,false,596,25,122.55,122.55,0,1/1,01/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00487950101
MCOU,NY,00186,0370,28,2019,2,SYMBICORT,false,"2,965.8",483,"112,782.17","112,782.17",0,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00186037028
FFSU,IL,00115,1689,74,2019,2,Budesonide,false,"53,580",508,"66,337.22","43,829.17","22,508.05",4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00115168974
MCOU,AZ,00378,8270,93,2019,3,ALBUTEROL,false,"6,615",41,330.78,312.95,17.83,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00378827093
MCOU,MN,59310,0304,80,2019,1,QVAR REDIH,false,"12,751.8","1,199","292,002.66","287,035.95","4,966.71",1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),59310030480
FFSU,WV,59310,0302,40,2019,3,QVAR REDIH,false,"5,660.4",532,"96,575.07","91,183.85","5,391.22",7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),59310030240
MCOU,NM,00781,7516,87,2019,1,BUDESONIDE,false,"18,990",213,"49,834.43","48,205.82","1,628.61",1/1,01/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00781751687
MCOU,IN,65162,0891,29,2019,2,MOMETASONE,false,"3,910",213,"36,640.92","36,178.5",462.42,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),65162089129
FFSU,NH,00093,3174,31,2019,2,ALBUTEROL,false,127.5,12,597.97,358.31,239.66,4/1,04/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00093317431
FFSU,IA,76204,0200,25,2019,3,ALBUTEROL,false,"3,219",29,269.13,269.13,0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),76204020025
FFSU,ID,45802,0118,59,2019,2,MOMETASONE,false,420,13,249.61,249.61,0,4/1,04/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),45802011859
MCOU,IA,59310,0580,20,2019,2,PROAIR INH,false,85.15,129,"7,025.57","7,025.57",0,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),59310058020
MCOU,OH,00487,9701,30,2019,3,Budesonide,false,"7,840",82,"10,904.92","10,373.61",531.31,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00487970130
MCOU,OH,00173,0882,14,2019,1,BREO ELLIP,false,"2,622",89,"12,615.52","12,615.52",0,1/1,01/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173088214
FFSU,NY,00173,0695,00,2019,1,ADVAIR DIS,false,"68,160","1,074","331,766.42","299,734.74","32,031.68",1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00173069500
FFSU,NY,65162,0778,10,2019,2,BUDESONIDE,false,"2,070",27,"3,869.5","3,286.84",582.66,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),65162077810
FFSU,MO,00487,9501,03,2019,2,ALBUTEROL,false,"180,906.172","1,293","21,101.47","19,432.18","1,669.29",4/1,04/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00487950103
MCOU,AZ,00173,0715,20,2019,2,ADVAIR HFA,false,936,78,"23,218.83","22,432.06",786.77,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00173071520
MCOU,CA,00173,0601,02,2019,2,FLOVENT DI,false,"63,300","1,024","266,143.61","266,132.21",11.4,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00173060102
MCOU,UT,00186,0372,20,2019,2,Symbicort,false,"1,213.8",119,"36,995.22","35,072.59","1,922.63",4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00186037220
MCOU,KY,69097,0321,87,2019,3,BUDESONIDE,false,"5,880",70,"25,348.63","25,348.63",0,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),69097032187
MCOU,UT,00173,0719,20,2019,2,FLOVENT HF,false,"9,672",796,"199,219.43","193,476.25","5,743.18",4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00173071920
MCOU,MA,00093,6815,73,2019,2,BUDESONIDE,false,"3,210",42,"7,946.99","7,946.99",0,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00093681573
FFSU,NJ,00597,0087,17,2019,1,ATROVENT H,false,232.2,18,"6,712.72","6,712.72",0,1/1,01/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00597008717
MCOU,NE,00186,0370,28,2019,2,Symbicort,false,168,27,"3,865.8","3,865.8",0,4/1,04/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00186037028
MCOU,IN,76204,0200,60,2019,2,ALBUTEROL,false,"492,426.6","1,899","36,106.79","35,861.98",244.81,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),76204020060
MCOU,DE,00254,1007,52,2019,2,Albuterol,false,"1,648.2",208,427.36,0,427.36,4/1,04/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00254100752
FFSU,MA,00591,3797,30,2019,2,ALBUTEROL,false,"14,968",79,"1,121.45","1,022.1",99.35,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00591379730
FFSU,NY,76204,0200,60,2019,1,ALBUTEROL,false,"48,309",194,"3,555.4","3,352.54",202.86,1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),76204020060
MCOU,HI,00487,9501,01,2019,1,ALBUTEROL,false,"6,571",80,419.55,419.55,0,1/1,01/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00487950101
MCOU,NY,66993,0019,68,2019,1,ALBUTEROL,false,"1,074,485.58","57,970","2,397,040.76","2,397,003.13",37.63,1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),66993001968
MCOU,CO,00173,0717,20,2019,2,ADVAIR HFA,false,240,20,"10,242.21","10,242.21",0,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00173071720
MCOU,CA,51862,0582,01,2019,3,BUDESONIDE,false,"1,920",25,"13,609.51","13,609.51",0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),51862058201
FFSU,XX,53489,0176,01,2019,3,ALBUTEROL,false,"3,818",50,"13,763.97","13,517.59",246.38,7/1,07/01/2019,,,,53489017601
FFSU,LA,00173,0696,00,2019,2,ADVAIR DIS,false,"10,740",179,"67,893.86","63,791.63","4,102.23",4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173069600
FFSU,IA,00173,0695,00,2019,1,ADVAIR DIS,false,"1,200",20,"6,233.2","6,233.2",0,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173069500
FFSU,NC,76204,0200,30,2019,1,ALBUTEROL,false,"211,648.916","1,372","20,679.99","20,140.57",539.42,1/1,01/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),76204020030
MCOU,PA,16714,0829,01,2019,2,BUDESONIDE,false,"1,305",17,"4,207.92","4,207.92",0,4/1,04/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),16714082901
MCOU,KS,00093,6816,73,2019,3,BUDESONIDE,false,"8,400",80,"9,207.85","6,618.41","2,589.44",7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00093681673
FFSU,MD,00173,0716,20,2019,1,ADVAIR HFA,false,600,52,"20,196.8","18,076.65","2,120.15",1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173071620
FFSU,CA,68382,0720,01,2019,2,BUDESONIDE,false,"1,562",23,"3,791.7","3,784.71",6.99,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),68382072001
MCOU,NJ,00713,0634,15,2019,1,MOMETASONE,false,"31,803","1,739","14,715.24","14,685.35",29.89,1/1,01/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00713063415
FFSU,RI,00173,0682,20,2019,3,VENTOLIN H,false,738,41,"2,169.99","1,106.67","1,063.32",7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173068220
FFSU,CA,59310,0304,80,2019,1,QVAR BA IN,false,"66,568.2","7,700","1,531,163.92","1,523,537.58","7,626.34",1/1,01/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),59310030480
MCOU,RI,00093,6817,73,2019,1,BUDESONIDE,false,"1,740",27,"11,141.4","11,141.4",0,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00093681773
MCOU,CO,00597,0087,17,2019,1,ATROVENT H,false,270.9,21,"7,984.79","7,984.79",0,1/1,01/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00597008717
FFSU,AL,76204,0200,25,2019,2,ALBUTEROL,false,"230,117","1,832","28,350.28","25,817.45","2,532.83",4/1,04/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),76204020025
FFSU,XX,00591,3797,30,2019,1,ALBUTEROL,false,"563,396.047","3,349","52,299.87","45,663.22","6,636.65",1/1,01/01/2019,,,,00591379730
MCOU,MN,65162,0778,10,2019,1,BUDESONIDE,false,"2,166",30,"9,164.12","9,161.12",3,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),65162077810
FFSU,XX,00173,0719,20,2019,1,FLOVENT HF,false,"1,305,889.8","107,109","26,580,420.85","25,749,772.78","830,648.07",1/1,01/01/2019,,,,00173071920
FFSU,SD,00186,0370,20,2019,1,Symbicort,false,"2,162.4",212,"71,582.5","69,669.95","1,912.55",1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00186037020
FFSU,NC,69097,0319,87,2019,2,BUDESONIDE,false,"3,600",29,"1,812.67","1,614.75",197.92,4/1,04/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),69097031987
FFSU,CA,68462,0225,55,2019,2,MOMETASONE,false,"6,990",153,"3,843.7","3,843.69",0.01,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),68462022555
MCOU,MA,45802,0118,46,2019,2,MOMETASONE,false,"4,500",73,"1,380.55","1,237.81",142.74,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),45802011846
FFSU,MT,00378,6991,52,2019,3,ALBUTEROL,false,"4,296",45,"1,627.94","1,592.95",34.99,7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00378699152
MCOU,CA,59310,0202,12,2019,3,QVAR INHAL,false,339.3,39,"6,651.44","6,651.44",0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),59310020212
FFSU,WI,00378,6991,52,2019,2,ALBUTEROL,false,"30,030.002",201,"7,913.54","7,559.51",354.03,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00378699152
MCOU,LA,00173,0718,20,2019,3,FLOVENT HF,false,"53,965","5,036","962,266.13","938,652.95","23,613.18",7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173071820
FFSU,TN,50383,0741,20,2019,1,ALBUTEROL,false,"2,260",78,"3,274.47","3,274.47",0,1/1,01/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),50383074120
MCOU,KY,00093,6815,73,2019,1,BUDESONIDE,false,"31,902",393,"94,504.42","93,448.68","1,055.74",1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00093681573
MCOU,TX,45802,0118,46,2019,3,MOMETASONE,false,"79,170",273,"39,103.5","38,970.02",133.48,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),45802011846
MCOU,WA,65162,0891,29,2019,3,MOMETASONE,false,"1,581",93,"4,592.13","4,592.13",0,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),65162089129
MCOU,AZ,00487,9901,30,2019,1,ALBUTEROL,false,"4,685.4",162,"2,932.52","2,870.46",62.06,1/1,01/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00487990130
FFSU,WI,00186,0372,28,2019,2,Symbicort,false,207,30,"6,254.72","6,159.72",95,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00186037228
FFSU,OH,00378,8270,52,2019,3,ALBUTEROL,false,"183,674.52",892,"9,466.13","9,362.79",103.34,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00378827052
MCOU,WA,00713,0634,37,2019,2,MOMETASONE,false,"3,195",68,"1,214.26","1,158.31",55.95,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00713063437
MCOU,TX,00781,7517,87,2019,3,BUDESONIDE,false,"5,762",61,"32,543.17","31,231.99","1,311.18",7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00781751787
MCOU,NY,00173,0602,02,2019,3,FLOVENT DI,false,"70,740","1,147","214,065.06","214,065.06",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00173060202
MCOU,NY,00781,7516,87,2019,2,BUDESONIDE,false,"70,626",823,"121,366.77","121,170.87",195.9,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00781751687
FFSU,MI,59310,0302,40,2019,3,QVAR REDIH,false,"5,575.6",505,"34,087.15","26,725.17","7,361.98",7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),59310030240
